v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,target
111.61,43.44,61.27,26.69,1176.4,273.03,1556.47,0.79,1
62.11,86.46,63.75,11.75,772.48,78.18,2976.48,0.77,0
128.75,57.38,66.71,45.53,987.36,111.37,2947.58,0.72,1
83.57,70.77,89.31,49.05,933.77,91.74,1565.14,0.76,0
119.28,58.86,111.75,26.7,1090.81,184.59,2417.2,0.41,1
67.22,79.05,118.64,34.48,883.31,223.97,1816.01,0.48,0
73.12,92.59,50.11,25.86,243.9,261.68,1720.39,0.24,0
60.15,41.66,113.83,11.8,452.7,252.71,2401.18,0.94,0
102.65,85.44,99.44,13.73,227.36,302.52,2354.57,0.88,0
58.37,45.83,60.55,46.34,680.09,97.51,1472.06,0.73,0
58.23,72.5,120.42,17.53,1117.49,209.15,2882.93,0.86,0
116.2,106.51,85.55,40.44,641.07,168.3,2051.47,0.38,0
52.77,103.39,54.24,31.42,487.19,322.32,2107.82,0.3,0
120.13,108.45,98.26,36.58,454.95,312.83,2737.55,0.94,0
54.03,42.84,73.33,12.25,534.38,348.31,2444.1,0.3,0
76.74,85.16,105.41,36.3,1388.37,194.89,2540.94,0.62,0
78.7,91.0,82.32,43.54,663.18,252.35,2593.88,0.84,0
106.17,63.31,108.06,21.62,1026.26,348.12,1802.08,0.8,1
93.56,74.58,81.48,28.7,1025.13,79.94,1550.1,0.22,1
117.18,108.33,58.5,24.11,1361.84,108.54,1767.17,0.68,1
120.19,108.03,115.85,35.47,190.63,269.28,1781.47,0.55,0
100.77,43.06,119.84,19.25,955.15,160.57,1510.17,0.41,1
86.66,101.48,72.22,32.91,1222.11,240.61,2457.08,0.24,0
99.64,92.11,64.62,41.16,654.79,304.77,2465.11,0.98,0
78.01,101.21,129.15,44.11,993.02,138.19,1432.3,0.78,0
126.03,82.68,100.21,23.73,1198.99,194.43,1328.11,0.98,1
59.62,78.79,64.48,39.43,880.15,126.44,2916.72,0.72,0
115.7,103.85,97.79,20.02,291.5,170.81,2135.92,0.77,0
118.96,41.13,87.11,19.75,578.96,268.88,2004.21,0.31,1
78.07,45.87,64.04,48.16,629.86,180.17,2400.12,0.77,1
122.91,71.79,121.58,32.55,371.64,338.17,2136.6,0.35,0
62.86,57.83,76.33,26.85,971.43,165.49,2714.39,0.33,0
72.02,59.25,111.23,37.41,504.57,249.04,1512.19,0.84,0
103.43,73.74,123.85,32.95,214.13,206.52,2764.29,0.49,0
104.17,65.45,129.9,40.99,521.63,212.13,2398.14,0.22,0
91.25,105.89,100.19,38.62,1332.09,101.98,2138.65,0.71,0
107.92,72.88,62.84,29.9,798.86,169.7,2155.24,0.97,1
86.3,79.55,82.55,10.7,404.01,104.59,2917.18,0.44,0
58.33,99.81,73.55,27.47,875.62,275.43,2940.07,0.4,0
61.77,85.51,128.12,28.53,1196.09,147.89,1459.91,0.96,0
98.84,51.04,118.43,41.45,1050.44,346.06,2985.65,0.49,1
83.94,54.95,116.8,49.55,1010.67,186.46,1790.58,0.67,1
102.25,55.97,55.81,18.89,1327.58,95.28,2439.53,0.39,1
54.77,76.41,126.16,12.33,1282.26,152.88,1473.94,0.47,1
101.97,94.31,113.56,33.81,372.28,289.51,2650.11,0.89,0
83.5,43.14,119.99,16.05,828.09,162.39,2125.78,0.89,1
93.54,81.75,93.62,19.91,847.18,285.1,1527.98,0.45,0
84.22,42.46,92.49,17.04,127.34,179.38,1621.9,0.51,0
72.86,47.65,114.35,47.19,1045.07,216.96,2621.83,0.86,1
114.56,57.43,64.28,21.43,1384.82,194.57,1480.36,0.53,1
69.8,84.02,53.47,48.91,603.26,307.39,2884.18,0.21,0
75.07,70.66,100.43,14.35,472.49,152.82,2849.0,0.77,0
117.35,85.04,81.57,12.04,1321.4,113.21,1715.83,0.81,1
105.36,66.61,65.6,13.16,978.7,120.97,2459.14,0.3,1
51.3,78.66,74.71,34.72,483.0,256.8,1882.55,0.36,0
69.76,53.07,56.4,37.14,109.12,82.23,1313.53,0.42,0
124.9,70.99,65.81,35.24,1240.32,311.5,2799.8,0.94,1
106.63,41.42,128.66,46.57,327.97,183.28,2845.5,0.29,0
71.78,91.28,65.36,11.26,247.12,207.57,2126.56,0.87,0
119.65,52.78,120.03,19.47,557.03,181.13,2128.8,0.64,1
114.35,79.56,81.01,23.16,825.55,304.02,1563.35,0.53,1
110.7,64.21,64.3,21.94,905.65,190.68,2808.41,0.93,1
81.69,106.54,77.47,48.65,965.2,338.32,2183.51,0.7,0
70.63,102.47,119.84,24.73,497.49,347.71,2656.22,0.45,0
120.07,99.41,58.55,37.19,436.52,103.68,2109.21,0.25,0
76.53,43.78,110.41,21.65,1070.71,137.21,1574.93,0.53,1
117.75,49.23,66.85,14.73,804.03,306.8,2537.74,0.25,1
96.15,90.22,58.84,34.99,990.91,95.23,2691.31,0.94,0
55.48,60.15,55.32,45.84,1358.91,88.8,2614.46,0.78,1
53.6,82.85,93.3,40.04,1104.19,202.78,2154.95,0.94,0
86.73,42.8,82.79,47.69,1253.75,102.72,2000.75,0.7,1
79.97,71.5,91.68,19.11,1425.47,138.02,2200.98,0.21,1
68.16,109.97,86.63,20.48,804.97,327.82,2138.59,0.4,0
91.51,43.96,96.19,37.19,1065.56,183.38,1565.68,0.85,1
125.66,73.85,92.58,19.77,168.97,125.93,2948.78,0.79,0
62.16,55.5,59.63,22.15,310.87,194.15,1604.15,0.96,0
60.08,75.92,50.76,39.92,1355.24,252.18,2184.51,0.35,1
129.59,80.7,78.74,21.1,1397.31,211.61,2844.33,0.66,1
75.35,45.83,82.23,40.31,566.64,264.2,2256.86,0.33,1
89.43,51.51,113.25,45.37,434.86,166.61,1373.51,0.87,0
111.92,64.08,124.87,35.67,654.97,82.42,1914.9,0.31,1
94.38,75.59,85.02,23.69,450.46,199.55,1568.16,0.69,0
101.9,61.68,90.01,29.78,1102.56,211.11,1334.21,0.65,1
113.9,87.33,63.18,14.27,1148.68,348.38,2177.47,0.53,1
124.76,59.2,88.56,38.76,805.66,348.01,2841.02,0.4,1
78.37,55.0,55.78,16.42,1253.96,254.12,2494.28,0.74,1
111.32,47.04,71.75,15.56,547.65,183.84,1797.1,0.4,1
126.81,62.07,54.23,19.05,1059.3,140.07,1931.19,0.48,1
56.14,48.7,119.56,41.31,1426.59,270.32,1500.44,0.63,0
117.58,91.84,84.07,18.01,593.28,287.07,2969.48,0.65,1
125.56,97.84,53.2,28.12,1099.19,141.94,2595.93,0.7,1
101.87,83.24,127.7,12.37,995.56,144.77,1647.23,0.63,1
128.07,77.49,107.94,13.04,1104.18,118.74,1933.51,0.75,1
103.06,61.84,129.24,43.99,1028.13,310.58,2516.19,0.74,1
103.74,97.97,111.38,39.77,131.67,236.41,1859.84,0.82,0
103.52,48.38,90.79,13.38,394.16,92.46,1656.23,0.68,1
56.53,46.04,127.97,34.32,1399.72,215.16,2650.53,0.28,1
113.56,91.49,112.29,35.64,1245.72,85.0,1780.64,0.34,1
110.22,42.27,74.79,27.59,849.18,127.96,1331.07,0.61,1
112.99,86.31,107.82,16.81,783.15,229.31,2837.72,0.96,1
105.6,64.5,61.99,25.26,797.89,93.98,2231.86,0.8,1
59.19,92.84,120.62,21.41,1069.13,150.87,2565.74,0.54,0
54.65,94.38,52.57,20.31,1445.69,135.84,2703.46,0.87,1
74.1,100.15,76.84,32.73,1308.63,164.29,2197.49,0.51,0
76.01,56.92,78.98,20.83,850.12,223.4,2687.55,0.28,1
72.15,101.7,84.12,39.22,1014.39,282.59,1885.64,0.93,0
85.19,70.88,59.13,33.64,1186.06,181.74,1999.49,0.4,1
79.14,102.36,119.69,37.43,304.62,235.86,2430.41,0.41,0
85.87,41.58,62.62,13.01,1476.07,168.17,2426.59,0.97,1
98.78,71.05,70.04,27.45,1328.45,267.06,2968.11,0.4,1
70.53,58.04,94.04,28.65,882.69,305.69,2731.52,0.69,0
56.32,86.33,76.7,41.05,1210.54,211.48,2332.0,0.99,0
96.95,54.41,117.55,40.97,624.14,100.61,1976.16,0.59,1
66.12,76.17,51.54,22.7,479.11,85.88,2508.69,0.97,0
102.95,67.38,122.76,28.16,1435.28,258.84,1888.2,0.37,1
105.65,105.41,115.84,36.46,311.37,300.58,1380.82,0.63,0
97.94,96.25,110.23,15.42,385.77,75.98,2010.99,0.95,0
90.93,53.06,67.59,49.1,1282.31,197.1,1499.17,0.68,1
83.81,47.96,54.48,20.77,698.78,280.13,1924.56,0.22,1
127.03,74.64,86.05,36.06,1373.92,216.51,1920.99,0.22,1
107.15,51.47,110.45,33.02,992.24,183.56,2699.04,0.38,1
100.68,83.01,96.17,23.18,167.9,225.57,2500.53,0.87,0
78.24,40.59,103.22,26.25,278.6,330.56,2952.65,0.56,0
119.17,93.63,62.93,31.32,642.3,110.56,1350.46,0.84,1
64.93,73.74,99.01,45.78,746.92,159.41,1968.23,0.38,0
75.36,90.43,92.68,42.4,249.96,236.6,1890.97,0.57,0
78.56,91.93,121.12,40.91,1034.54,81.01,1498.79,0.88,0
55.64,54.0,114.74,12.87,1408.47,213.6,2437.73,0.69,1
99.97,109.01,111.95,24.96,838.02,236.25,2122.27,0.97,0
80.18,43.43,71.24,40.1,230.5,113.59,1800.81,0.59,0
97.89,64.34,86.52,13.65,192.41,283.14,2081.25,0.62,0
104.37,78.09,71.91,13.06,1016.97,83.36,2954.27,0.46,1
79.98,63.01,97.97,35.76,531.53,94.17,1496.66,0.51,0
54.37,109.45,97.7,47.25,1232.95,127.83,1868.02,0.52,0
94.42,65.44,119.98,30.43,412.09,274.89,1904.47,0.84,0
80.4,65.8,55.57,14.89,128.09,237.07,2272.95,0.25,0
76.64,47.13,52.0,32.9,1210.22,96.68,1681.06,0.73,1
51.87,88.31,84.75,17.15,1415.49,223.86,1759.22,0.92,1
80.56,89.68,74.76,42.7,1422.26,273.53,1618.57,0.72,0
93.2,61.58,80.86,30.93,656.71,246.48,1938.88,0.95,1
94.84,52.35,97.1,28.29,468.99,130.36,2315.0,0.48,1
117.15,61.92,71.6,11.81,805.16,271.69,1860.5,0.61,1
111.51,67.56,57.14,24.45,115.25,202.28,2877.9,0.68,0
60.41,108.65,67.2,48.69,578.7,105.68,2422.55,0.2,0
127.56,89.86,65.06,46.59,666.76,268.39,2023.66,0.21,1
78.82,62.44,56.54,26.93,1324.88,126.51,2436.13,0.69,1
88.76,93.2,122.22,39.24,1071.15,180.68,1619.85,0.2,0
80.1,78.14,88.08,27.52,812.35,76.53,1428.61,0.66,0
65.08,77.26,122.54,31.88,414.04,117.88,1332.39,0.56,0
84.32,72.05,101.82,42.09,683.58,190.28,2302.65,0.84,0
56.68,57.65,56.2,25.58,390.33,236.64,1868.62,0.38,0
108.26,55.81,116.71,23.34,520.97,258.55,2090.37,0.66,1
110.37,107.96,51.39,45.88,492.71,260.58,1474.6,0.24,0
73.53,104.57,111.64,35.2,1134.42,200.58,1659.46,0.31,0
80.04,41.98,77.97,15.91,454.51,114.88,2989.48,0.89,1
81.75,49.99,97.01,22.81,1439.48,287.9,2222.3,0.34,1
79.42,64.84,70.83,48.37,1244.21,297.75,1418.82,0.84,1
52.85,99.63,114.47,31.46,279.55,263.6,1865.22,0.54,0
94.15,106.01,96.06,14.08,162.81,322.16,2217.31,0.64,0
84.7,43.77,66.09,33.02,325.43,233.92,2033.52,0.57,0
129.11,80.29,52.0,22.61,1376.77,89.14,2679.43,0.35,1
112.66,105.16,56.77,22.28,909.43,245.53,2139.24,0.54,0
126.04,105.96,120.95,47.81,1345.47,174.88,1883.79,0.91,1
87.53,69.71,69.47,23.27,1300.35,288.76,1479.17,0.66,1
112.67,94.07,70.28,12.34,788.99,131.21,1877.95,0.5,1
127.45,92.03,75.45,44.48,554.23,78.96,1430.36,0.64,0
118.91,86.54,105.52,30.31,230.35,243.56,2862.65,0.39,0
89.74,46.06,107.21,42.71,887.61,102.46,2647.15,0.58,1
75.03,75.07,111.47,45.7,325.26,324.92,2763.36,0.22,0
118.32,69.05,103.23,30.22,1032.35,215.03,1450.73,0.81,1
81.96,50.02,129.64,28.92,1060.72,282.25,2969.54,0.38,1
85.59,40.22,77.02,39.5,636.8,256.64,2501.27,0.27,1
106.36,47.05,101.58,36.96,552.65,77.82,2240.72,0.61,1
115.8,61.66,71.69,45.4,118.11,256.38,1941.51,0.56,0
82.36,83.24,93.21,45.57,707.1,280.5,1740.84,0.34,0
91.4,43.54,75.16,10.92,1198.88,124.63,2555.81,0.25,1
100.91,90.72,103.15,30.11,707.22,259.32,1951.16,0.67,0
112.9,51.31,115.2,12.58,184.58,282.09,1858.8,0.83,0
72.48,62.79,94.68,30.23,698.04,212.72,2770.89,0.39,0
56.5,65.47,121.05,47.08,303.15,203.91,1781.36,0.46,0
97.29,85.31,93.72,29.65,1114.7,120.96,1516.04,0.58,0
52.03,104.88,126.27,16.49,490.51,269.1,1418.33,0.47,0
108.65,102.74,73.67,36.47,1128.99,96.4,2261.31,0.71,0
66.48,98.11,66.42,19.74,888.21,262.05,2075.56,0.86,0
107.29,104.83,122.1,22.65,346.54,282.1,1633.76,0.25,0
127.33,100.51,112.99,20.43,426.92,223.68,1791.31,0.87,0
56.83,54.81,96.99,38.88,1235.58,240.04,2278.52,0.79,0
99.53,98.61,57.9,37.35,1447.32,166.44,1524.7,0.61,0
65.89,41.34,62.47,18.18,897.87,146.62,2596.89,0.5,1
126.45,47.96,66.38,37.18,428.06,173.59,2600.61,0.32,1
71.48,50.97,60.33,28.43,1398.18,270.29,1993.79,0.25,1
112.42,46.98,66.78,30.45,461.48,241.22,1564.03,0.76,1
72.56,71.19,60.44,19.26,1388.47,254.21,1671.91,0.2,1
90.94,94.41,69.13,21.7,641.37,281.09,2990.15,0.51,0
50.48,41.62,60.98,18.69,1217.53,234.06,2960.18,0.98,1
56.73,108.81,63.77,30.87,647.89,204.96,2032.94,0.93,0
97.75,80.31,95.55,16.37,462.48,293.86,2476.24,0.85,0
51.8,90.23,67.18,45.17,1342.48,101.36,2417.15,0.94,0
117.72,90.47,105.87,13.87,244.51,321.79,2443.97,0.97,0
88.4,46.82,66.36,33.21,1097.56,223.12,2064.0,0.77,1
127.87,40.03,94.14,31.93,1464.03,130.74,2173.94,0.69,1
106.65,50.19,101.21,35.83,1407.08,207.15,1546.51,0.88,1
120.64,49.93,63.57,28.71,1204.91,249.87,2900.01,0.54,1
53.59,88.43,82.05,27.17,366.83,168.88,2494.75,0.92,0
110.05,79.98,119.47,28.66,1388.02,266.74,1655.65,0.7,1
60.68,98.98,81.34,21.78,508.77,102.72,2685.92,0.61,0
102.68,53.43,56.29,30.75,1318.16,272.52,2460.09,0.82,1
59.5,46.14,109.33,49.56,320.54,238.34,2697.79,0.49,0
71.76,49.28,80.52,35.21,121.38,250.41,2947.17,0.34,0
116.77,92.76,109.85,41.95,353.04,193.41,2479.35,0.72,0
73.11,101.36,83.4,28.87,1020.91,324.37,2727.46,0.46,0
77.65,108.08,70.32,36.42,1054.18,221.58,2691.45,0.51,0
125.24,60.24,74.36,40.71,366.01,291.66,1594.6,0.26,0
105.23,91.91,121.1,42.38,1379.09,232.36,2822.15,0.88,0
98.14,90.36,65.43,25.86,706.51,109.3,1901.85,0.33,0
64.37,75.26,77.96,27.28,1044.25,161.53,1493.18,0.29,0
120.38,88.35,87.46,15.87,532.35,291.11,2602.03,0.65,1
86.38,87.15,112.76,16.29,178.71,178.68,2803.48,0.65,0
78.07,87.69,58.29,44.58,197.18,170.95,2491.35,0.26,0
100.95,57.49,68.43,49.22,974.15,186.15,1670.16,0.69,1
66.96,73.39,93.14,13.24,262.97,332.06,1625.26,0.45,0
89.86,74.86,57.47,45.02,1145.45,205.42,2353.23,0.7,1
120.89,47.26,125.54,10.37,356.56,233.95,2763.52,0.69,0
124.78,104.04,57.81,49.84,839.05,319.64,1425.17,0.41,0
51.67,91.41,124.29,39.06,647.95,232.83,2234.39,0.68,0
119.82,93.99,87.43,13.98,1434.04,170.29,2323.57,0.52,1
118.68,62.52,110.64,31.23,485.41,188.03,2208.55,0.43,1
50.72,103.42,84.16,43.95,810.92,260.89,2947.24,0.3,0
85.42,101.83,75.15,20.05,524.19,86.99,1518.07,0.55,0
71.92,96.77,77.09,45.54,1349.85,285.95,2787.97,0.91,0
79.8,52.5,93.28,30.16,1483.28,187.76,2868.06,0.85,1
88.64,52.3,82.59,42.39,437.82,205.55,1577.75,0.73,0
87.14,75.6,91.02,21.5,1005.89,290.61,1850.52,0.61,1
92.76,46.79,109.16,38.39,278.14,258.62,2368.79,0.73,0
77.82,65.32,125.36,17.7,211.59,140.61,2373.86,0.61,0
90.36,91.73,115.53,16.57,1360.03,168.93,2469.81,0.57,0
68.98,80.51,85.55,25.15,534.0,156.64,2716.6,0.63,0
62.64,107.13,128.36,35.31,280.47,137.87,2193.55,0.92,0
91.95,40.52,58.65,33.52,700.55,322.76,1413.74,0.37,1
99.01,74.74,70.21,36.23,1353.46,269.64,2577.0,0.87,1
70.77,99.68,84.51,31.37,1383.27,338.74,2752.95,0.59,0
60.23,80.39,120.9,12.28,258.58,200.08,1898.59,0.94,0
72.6,65.05,96.79,30.57,1256.81,208.6,1400.81,0.64,0
52.03,69.09,122.82,28.37,119.06,275.37,2293.98,0.53,0
60.83,45.84,53.02,13.72,587.25,276.43,1883.12,0.33,1
107.12,45.19,107.35,35.66,1471.02,312.68,1533.65,0.47,1
127.27,79.98,60.55,44.06,175.44,144.53,1585.06,0.39,0
99.07,49.33,59.73,21.68,350.53,194.42,1768.95,0.24,1
62.94,67.4,114.71,27.28,1176.78,189.94,1636.3,0.81,0
93.2,92.94,128.89,35.94,1458.22,212.27,2825.12,0.85,0
59.35,57.05,84.12,28.27,1353.51,321.16,1366.94,0.75,1
93.3,62.32,52.46,16.3,530.09,279.3,2534.5,0.65,1
52.49,60.24,109.21,38.03,511.64,238.77,2452.48,0.35,0
101.36,58.95,123.39,44.02,701.99,164.23,2079.77,0.49,1
120.7,62.35,111.33,31.69,686.05,211.93,2111.25,1.0,1
59.08,98.07,87.64,17.03,1037.27,202.96,2654.72,0.38,0
116.54,82.12,75.66,42.08,951.0,132.34,1472.48,0.91,1
78.49,52.89,87.64,22.04,1128.06,164.0,2912.01,0.89,1
91.82,99.08,97.13,22.14,690.19,212.06,2523.37,0.62,0
83.01,79.84,93.33,43.04,131.93,165.59,2825.12,0.93,0
128.12,43.56,61.26,23.92,230.87,92.89,1666.72,0.22,0
126.06,73.14,76.63,39.87,358.32,91.71,2080.8,0.23,0
90.48,69.48,66.63,49.86,1185.04,319.38,2891.13,0.86,1
113.14,65.54,126.71,46.56,740.45,237.78,1994.77,0.35,1
92.59,75.3,66.85,21.66,624.27,329.78,2507.84,0.55,1
95.52,87.4,117.11,42.48,1319.68,318.41,2770.87,0.32,0
126.14,93.68,103.9,33.95,395.43,342.73,1800.35,0.9,0
71.65,89.71,115.18,32.2,348.03,133.19,1978.27,0.59,0
69.0,98.11,123.74,12.27,512.24,301.91,1747.46,0.34,0
105.61,72.95,83.14,16.52,982.72,265.98,2299.34,0.96,1
116.96,73.32,104.49,38.79,997.52,262.27,1955.07,0.4,1
57.37,58.0,73.06,45.68,866.76,108.73,2029.53,0.96,0
123.1,67.65,79.11,36.82,320.79,206.36,2596.3,0.31,0
81.15,44.96,93.94,24.88,899.29,276.69,2863.1,0.41,1
97.62,91.26,105.15,40.8,679.6,242.8,1741.66,0.24,0
107.48,95.45,87.13,38.34,661.72,200.68,1608.45,0.56,0
109.38,83.36,74.9,30.04,1066.37,317.09,2469.23,0.92,1
98.48,108.59,72.53,45.81,1151.63,118.83,1861.9,0.54,0
75.02,94.28,56.21,18.69,1295.62,156.71,2156.6,0.72,1
125.22,99.73,58.03,25.94,692.35,165.15,2696.56,0.82,1
81.61,73.8,109.73,29.66,347.54,201.94,2485.44,0.74,0
73.95,79.22,101.85,26.4,482.57,134.26,2625.05,0.43,0
68.77,63.66,80.49,30.59,193.59,336.81,2983.17,0.45,0
53.22,91.54,124.46,18.48,157.69,344.36,1372.34,0.32,0
82.77,80.07,82.9,12.63,853.35,230.7,1671.68,0.37,0
113.83,76.97,75.16,26.98,129.38,211.53,2047.74,0.99,0
88.67,69.46,81.47,28.16,1417.31,234.71,2208.95,0.31,1
113.42,97.18,96.49,31.94,1143.05,283.15,1890.94,0.74,1
53.45,89.72,96.35,44.36,975.56,148.46,1632.01,0.26,0
67.66,96.22,69.9,35.82,255.23,165.18,1954.34,0.99,0
126.54,76.02,63.25,13.14,1462.76,181.52,1850.09,0.41,1
58.11,47.65,57.91,20.12,674.44,77.8,2473.42,0.38,1
94.67,56.71,126.2,19.52,1456.25,262.67,2687.89,0.78,1
80.16,87.5,74.64,47.54,860.36,151.98,2215.42,0.44,0
124.95,107.17,118.39,28.76,780.38,155.72,1343.36,0.49,0
119.61,97.02,82.51,32.68,1439.35,143.35,2196.84,0.56,1
66.41,68.47,72.45,19.23,1386.14,183.15,2615.26,0.96,1
129.71,54.04,66.25,47.67,1244.99,231.68,1985.08,0.69,1
91.14,43.7,121.42,36.18,130.99,325.4,2614.62,0.44,0
106.52,61.81,67.12,36.25,675.88,204.19,1875.44,0.32,1
63.75,53.07,76.33,47.05,610.17,163.91,2302.68,0.27,0
95.42,68.2,123.63,24.63,576.01,165.74,1937.91,0.32,0
109.26,75.88,53.36,21.92,258.52,84.12,1788.51,0.27,0
115.73,90.4,101.88,36.8,588.82,249.54,1710.24,0.95,0
105.09,88.72,118.98,35.71,1322.46,307.25,1392.77,0.53,1
97.44,58.88,95.56,43.02,109.03,95.54,1435.75,0.26,0
122.5,98.19,69.39,45.56,767.87,325.52,1681.44,0.7,0
92.96,78.14,84.69,49.93,203.11,278.64,2533.35,0.65,0
68.39,77.08,94.4,12.35,108.18,96.37,2317.62,0.84,0
64.41,105.53,87.33,16.91,571.82,346.02,2540.74,0.48,0
82.9,71.93,65.18,30.2,625.34,104.64,2946.72,0.94,0
93.85,62.7,73.23,33.88,165.16,312.59,2642.6,0.64,0
85.52,82.54,68.11,47.87,484.94,213.66,2627.67,0.48,0
56.41,49.73,102.29,32.06,400.51,227.0,1923.15,0.93,0
76.81,57.43,116.78,34.34,1140.17,264.82,2803.15,0.91,1
119.48,47.66,107.34,45.6,1419.08,190.53,2303.68,0.36,1
77.37,62.93,115.63,21.0,160.98,210.87,1927.81,0.73,0
75.19,58.97,63.63,12.75,1461.28,164.06,2543.31,0.86,1
63.67,67.25,84.35,11.35,495.18,217.86,1925.66,0.42,0
52.02,50.76,106.69,17.94,1469.05,302.51,2282.23,0.89,1
129.4,45.98,88.54,23.94,1332.68,173.72,2500.48,0.88,1
53.65,83.58,83.43,41.74,775.5,216.19,2461.64,0.55,0
74.58,98.47,117.07,37.21,1290.88,324.29,2285.26,0.26,0
104.2,88.64,121.47,36.55,105.29,236.29,1720.68,0.72,0
103.04,57.14,89.99,18.44,943.41,277.52,1718.19,0.63,1
119.29,99.33,101.51,32.62,263.17,142.32,1991.85,0.95,0
118.46,81.04,57.35,30.01,1040.33,153.46,2595.64,0.7,1
108.73,70.31,126.53,11.47,380.01,307.96,1906.56,0.88,0
129.83,58.16,65.12,30.35,1164.94,169.13,1950.66,0.34,1
97.96,84.29,96.28,30.4,431.48,127.45,1589.35,0.7,0
111.0,57.7,97.0,35.28,1403.93,99.65,1961.74,0.82,1
104.09,58.37,94.27,43.3,316.9,196.69,1873.89,0.97,0
80.43,46.01,93.94,48.42,816.51,334.61,2008.21,0.35,1
117.72,94.69,110.61,48.19,524.67,257.87,2573.13,0.4,0
56.53,42.37,119.39,21.28,340.13,268.25,1877.63,0.73,0
90.58,72.57,70.81,20.31,381.77,145.53,2469.57,0.73,0
59.63,49.69,127.55,29.94,843.83,348.47,2647.24,0.67,0
101.97,55.98,93.35,19.62,1198.82,163.43,1745.86,0.82,1
81.03,70.89,120.32,11.87,272.62,258.03,2486.11,0.48,0
76.72,94.06,101.1,45.05,452.87,154.29,2005.65,0.83,0
84.37,97.95,123.36,46.14,444.51,340.32,1460.42,0.23,0
64.33,48.08,113.85,38.04,102.03,95.44,1993.85,0.21,0
82.24,57.72,99.35,23.66,752.76,87.18,2922.04,0.84,1
54.05,82.64,101.73,25.55,1017.87,112.92,2535.62,0.68,0
105.2,60.71,123.64,44.03,929.0,168.68,1578.56,0.29,1
113.82,47.43,60.68,26.16,254.6,321.77,1682.7,0.7,0
110.58,90.36,68.97,18.33,804.47,163.45,1870.34,0.78,1
106.17,74.74,90.78,46.59,1432.25,206.82,1960.32,0.74,1
124.33,68.97,84.85,41.12,1011.88,240.06,2020.8,0.22,1
89.85,103.76,62.52,24.32,336.57,260.84,1425.67,0.37,0
81.16,102.77,126.39,29.26,1360.22,167.11,1787.32,0.65,0
116.03,81.28,93.9,25.02,662.27,227.91,2827.27,0.74,1
94.54,73.64,50.94,46.94,961.68,330.19,2335.61,0.73,1
93.3,109.9,116.69,41.53,1087.88,160.32,2787.96,0.65,0
95.13,48.29,56.71,24.23,678.68,270.22,1849.78,0.7,1
107.27,64.97,83.57,36.18,867.12,308.69,2971.08,0.54,1
98.95,86.68,64.16,20.9,558.72,95.86,2917.36,0.66,0
94.85,69.9,56.2,16.55,100.43,230.62,1666.06,0.81,0
128.18,47.52,73.11,38.24,208.49,225.21,1456.77,0.7,0
118.77,77.35,127.66,29.66,1351.61,125.18,1456.69,0.59,1
55.07,104.07,57.7,18.44,1159.61,182.72,2962.02,0.23,1
82.88,43.71,115.73,31.35,550.61,276.93,1389.82,0.56,1
74.34,67.63,112.9,33.14,1202.49,226.91,2490.36,0.99,0
86.84,59.26,78.54,11.37,1114.33,252.03,2863.0,0.58,1
113.7,52.54,55.75,22.59,306.48,162.93,1481.05,0.89,0
114.79,47.24,93.05,11.77,727.92,116.11,2249.94,0.41,1
96.17,82.73,125.35,37.41,596.65,256.26,2737.62,0.75,0
77.26,90.26,54.1,46.81,151.25,175.47,2353.08,0.77,0
110.54,65.55,87.1,24.16,525.49,295.98,1522.26,0.41,1
88.99,107.61,97.59,47.13,1075.33,325.13,2508.22,0.39,0
69.24,101.01,72.07,45.86,649.5,163.71,1599.24,0.91,0
77.28,73.3,75.88,28.56,412.41,83.83,2121.35,0.5,0
118.94,96.92,92.01,44.98,1320.43,234.36,1882.65,0.86,1
52.53,94.8,84.63,26.62,805.24,195.58,1493.26,0.4,0
91.61,58.2,84.83,29.65,885.95,144.32,2079.48,0.52,1
70.79,45.2,66.7,21.53,404.57,127.41,2161.0,0.56,0
90.44,56.17,60.54,35.86,1034.78,306.6,1510.7,0.32,1
117.88,40.85,59.95,49.12,846.32,308.01,2768.36,0.9,1
86.35,59.63,105.54,12.49,1437.4,231.17,2859.47,0.55,1
68.43,101.65,94.22,16.74,669.99,293.18,2164.98,0.53,0
92.64,54.1,70.96,43.98,1234.83,150.62,2397.69,0.21,1
104.05,63.43,114.5,37.34,737.63,212.73,1594.71,0.26,1
128.33,75.35,75.96,17.55,575.31,332.67,2640.79,1.0,1
67.91,104.63,52.43,23.52,999.69,188.33,2306.26,0.72,1
90.99,88.05,54.96,31.14,818.6,102.86,1311.55,0.26,0
55.9,63.06,73.57,39.44,920.36,99.56,2946.55,0.41,0
110.4,83.96,92.56,37.5,295.15,290.2,2003.84,0.68,0
69.87,97.67,53.62,45.89,729.81,198.74,1535.62,0.21,0
117.97,50.19,76.45,21.37,199.28,262.07,1639.19,0.74,0
119.66,105.38,66.99,39.18,1120.42,156.16,2120.91,0.79,1
110.81,90.74,102.16,12.6,177.99,168.37,2591.53,0.94,0
58.2,49.86,74.8,22.27,1305.11,324.89,2546.71,0.67,1
106.05,96.99,100.19,37.08,1008.22,114.72,2505.19,0.45,0
83.19,88.12,87.87,16.93,701.79,140.66,2132.46,0.86,0
