v_ego,v_followed,v_oncoming,dist_flw_m,dist_oncom_m,engine_power_kw,weight_kg,road_friction,rel_v_oncoming,rel_v_followed,target
116.31,98.95,54.93,39.82,347.26,207.68,2312.44,0.53,171.24,17.36,0
114.79,59.42,93.61,28.04,1216.16,87.18,2688.35,0.45,208.4,55.370000000000005,1
126.31,70.03,57.59,37.82,174.16,224.47,1909.28,0.51,183.9,56.28,0
72.48,43.64,80.69,17.45,189.79,96.25,1819.75,0.24,153.17000000000002,28.840000000000003,0
93.9,51.23,89.72,46.36,963.64,324.74,1780.51,0.53,183.62,42.67000000000001,1
72.6,96.92,101.93,35.15,273.74,216.4,2781.96,0.27,174.53,-24.320000000000007,0
50.61,68.52,115.65,29.77,869.54,225.41,2460.09,0.9,166.26,-17.909999999999997,0
115.1,42.1,50.8,47.16,1016.87,333.12,1989.3,0.2,165.89999999999998,73.0,1
100.36,58.77,83.47,25.4,318.3,165.0,2747.04,0.63,183.82999999999998,41.589999999999996,0
77.26,103.07,129.25,25.12,1258.47,328.07,1495.05,0.87,206.51,-25.809999999999988,0
81.51,68.19,88.36,30.2,1465.76,86.89,1871.78,0.66,169.87,13.320000000000007,1
106.57,109.84,121.79,20.15,186.76,244.7,1377.39,0.88,228.36,-3.2700000000000102,0
97.19,90.75,78.5,23.61,1190.75,139.14,2798.06,0.69,175.69,6.439999999999998,0
77.79,42.9,87.86,36.82,1421.97,162.84,2561.08,0.83,165.65,34.89000000000001,1
62.03,54.76,62.46,25.82,945.7,242.51,1882.93,0.89,124.49000000000001,7.270000000000003,0
93.84,109.22,65.72,38.4,750.48,214.11,1835.8,0.71,159.56,-15.379999999999995,0
69.4,42.8,96.99,10.74,1234.93,101.42,2117.92,0.33,166.39,26.60000000000001,1
105.07,100.44,57.22,26.28,525.7,139.67,1378.89,0.39,162.29,4.6299999999999955,0
93.31,42.12,101.26,45.6,1017.33,195.68,1581.91,0.25,194.57,51.190000000000005,1
122.61,58.11,60.13,15.42,522.49,313.2,1945.36,0.25,182.74,64.5,1
110.92,109.35,125.3,17.55,168.68,344.26,2575.84,0.9,236.22,1.5700000000000074,0
100.49,55.57,81.22,39.47,479.78,320.48,1687.88,0.72,181.70999999999998,44.919999999999995,1
53.85,69.35,86.15,34.39,1086.86,243.23,1856.49,0.35,140.0,-15.499999999999993,0
119.94,83.05,71.65,30.36,653.21,238.75,1729.2,0.77,191.59,36.89,1
93.65,58.48,87.58,17.76,170.3,97.66,1478.82,0.43,181.23000000000002,35.17000000000001,0
86.5,63.44,125.28,22.51,909.86,77.01,2588.84,0.53,211.78,23.060000000000002,1
57.45,61.55,105.79,46.16,930.58,344.27,1925.6,0.45,163.24,-4.099999999999994,0
110.88,48.63,71.53,41.59,966.04,198.5,1521.79,0.94,182.41,62.24999999999999,1
104.37,103.85,63.61,10.89,191.36,299.43,1532.53,0.47,167.98000000000002,0.5200000000000102,0
116.12,62.86,119.87,22.04,476.32,128.84,2302.05,0.62,235.99,53.260000000000005,1
128.68,107.64,111.63,36.23,254.7,302.89,2079.3,0.49,240.31,21.040000000000006,0
104.21,85.86,54.23,20.84,611.07,121.54,2479.06,0.96,158.44,18.349999999999994,1
76.03,106.6,116.56,18.05,890.22,195.55,2052.86,0.46,192.59,-30.569999999999993,0
100.55,71.09,80.27,30.53,642.27,309.14,1701.89,0.38,180.82,29.459999999999994,1
72.15,80.01,65.77,14.01,1321.69,171.06,1848.86,0.99,137.92000000000002,-7.859999999999999,1
119.18,70.78,117.33,47.96,364.62,216.5,2443.27,0.84,236.51,48.400000000000006,0
126.04,73.01,91.65,15.55,370.11,143.13,2637.69,0.31,217.69,53.03,0
102.22,104.15,66.55,45.65,575.39,264.09,1895.27,0.72,168.76999999999998,-1.9300000000000068,0
121.1,60.53,122.6,10.82,1016.76,303.28,1559.81,0.87,243.7,60.56999999999999,1
79.74,84.1,53.93,16.91,574.02,271.7,2293.25,0.54,133.67,-4.359999999999999,0
90.61,94.27,104.16,25.73,820.93,220.88,2464.03,0.43,194.76999999999998,-3.6599999999999966,0
83.01,102.85,83.09,49.94,1417.0,302.14,2926.32,0.23,166.10000000000002,-19.83999999999999,0
63.67,94.09,119.15,22.52,656.44,76.0,2350.69,0.73,182.82,-30.42,0
105.16,103.56,89.42,37.09,101.87,307.32,2709.56,0.3,194.57999999999998,1.5999999999999943,0
100.2,104.49,50.8,42.17,190.68,273.73,2574.3,0.77,151.0,-4.289999999999992,0
111.73,43.96,106.75,30.62,720.6,108.85,2472.47,0.96,218.48000000000002,67.77000000000001,1
119.34,71.88,90.46,46.42,498.39,334.21,1772.79,0.21,209.8,47.46000000000001,0
79.96,49.76,98.48,10.44,111.98,282.25,1882.44,0.82,178.44,30.199999999999996,0
84.17,82.47,112.94,48.47,1392.4,150.17,1608.79,0.88,197.11,1.7000000000000028,0
87.92,85.13,71.79,25.02,144.04,155.05,2873.27,0.92,159.71,2.7900000000000063,0
124.75,80.4,90.46,37.16,440.72,291.46,2465.08,0.29,215.20999999999998,44.349999999999994,0
74.45,101.91,120.45,10.23,1288.23,337.01,2202.08,0.53,194.9,-27.459999999999994,1
50.81,88.5,101.73,44.51,609.43,106.53,2201.37,0.66,152.54000000000002,-37.69,0
119.44,90.78,120.63,18.18,225.98,349.77,2429.17,0.43,240.07,28.659999999999997,0
118.91,94.27,113.22,35.03,1479.01,267.18,1409.83,0.43,232.13,24.64,1
73.62,94.7,94.71,24.21,853.87,109.96,2742.76,0.89,168.32999999999998,-21.08,0
80.44,95.39,59.32,13.8,1499.73,88.08,2944.1,0.99,139.76,-14.950000000000003,1
86.2,96.59,57.12,45.82,342.95,157.25,2210.18,0.45,143.32,-10.39,0
108.33,51.93,59.05,46.87,1191.49,134.8,1937.6,0.69,167.38,56.4,1
86.26,82.83,122.72,30.86,1443.78,345.97,2284.92,0.69,208.98000000000002,3.430000000000007,0
55.23,52.73,105.48,37.04,800.98,331.52,2506.27,0.54,160.71,2.5,0
84.95,91.19,113.38,44.8,267.02,319.74,1702.29,0.52,198.32999999999998,-6.239999999999995,0
125.07,64.04,111.78,40.8,884.38,185.48,2874.3,0.64,236.85,61.02999999999999,1
85.09,68.99,89.7,14.28,1314.96,77.61,1430.95,0.92,174.79000000000002,16.10000000000001,1
108.45,100.11,85.04,16.91,146.98,336.37,2657.27,0.41,193.49,8.340000000000003,0
87.01,103.31,63.69,10.37,1033.0,186.01,2155.79,0.22,150.7,-16.299999999999997,1
77.82,49.42,60.61,28.77,494.56,127.91,2518.1,0.44,138.43,28.39999999999999,1
55.32,108.42,92.47,46.88,560.37,137.65,2705.05,0.2,147.79,-53.1,0
89.64,105.13,74.26,32.33,1371.38,166.13,2408.59,0.94,163.9,-15.489999999999995,0
70.66,74.48,95.51,18.84,241.51,281.61,1835.16,0.27,166.17000000000002,-3.8200000000000074,0
107.15,101.56,124.34,44.38,583.07,233.25,2431.96,0.23,231.49,5.590000000000003,0
78.57,56.55,108.6,12.52,1201.26,144.47,2898.9,0.44,187.17,22.019999999999996,1
108.91,65.07,82.36,17.83,758.61,199.81,2511.94,0.39,191.26999999999998,43.84,1
111.61,104.07,71.01,15.94,1379.89,189.77,2586.67,0.94,182.62,7.540000000000006,1
63.03,75.49,95.54,18.07,558.07,327.5,2875.13,0.37,158.57,-12.459999999999994,0
59.59,105.29,93.17,30.83,483.84,325.56,1997.52,0.55,152.76,-45.7,0
82.72,73.88,107.88,42.2,687.52,80.95,1394.63,0.39,190.6,8.840000000000003,0
115.02,108.68,97.62,29.04,269.59,200.82,2520.08,0.6,212.64,6.339999999999989,0
96.12,69.27,74.8,39.97,499.42,316.34,2060.75,0.88,170.92000000000002,26.85000000000001,0
101.66,47.61,51.09,12.15,304.93,178.39,1820.19,0.65,152.75,54.05,1
113.17,83.66,87.22,31.96,708.19,263.77,1444.78,0.36,200.39,29.510000000000005,1
123.68,43.14,77.14,43.29,927.88,318.35,2184.11,0.61,200.82,80.54,1
106.09,102.83,102.92,28.12,1186.56,294.11,1872.55,0.59,209.01,3.260000000000005,0
80.71,106.13,87.0,32.63,1446.21,347.14,1892.94,0.96,167.70999999999998,-25.42,0
89.03,94.46,120.54,40.02,1248.48,322.33,2186.62,0.99,209.57,-5.429999999999993,0
102.95,101.28,109.55,44.97,694.56,164.08,1791.01,0.32,212.5,1.6700000000000017,0
93.13,52.65,70.76,11.23,216.5,339.35,2238.2,0.81,163.89,40.48,0
94.67,87.24,129.75,35.05,1194.41,140.43,2250.31,0.78,224.42000000000002,7.430000000000007,0
95.31,81.18,102.84,39.99,974.07,179.82,2211.83,0.93,198.15,14.129999999999995,0
104.41,64.96,121.22,12.12,590.91,156.82,1757.36,0.33,225.63,39.45,1
59.08,45.79,94.73,15.83,947.8,252.0,2087.75,0.77,153.81,13.29,1
108.32,61.62,101.59,37.14,1344.66,163.89,2482.56,0.69,209.91,46.699999999999996,1
55.14,64.83,107.63,44.94,151.2,80.57,1556.49,0.29,162.76999999999998,-9.689999999999998,0
92.68,63.95,95.79,49.67,1324.41,148.37,1767.63,0.82,188.47000000000003,28.730000000000004,1
76.74,98.27,65.53,24.16,357.23,255.8,2771.14,0.35,142.26999999999998,-21.53,0
92.49,68.76,88.82,47.52,1384.22,230.08,2208.93,0.96,181.31,23.72999999999999,1
72.81,71.43,60.43,41.31,244.23,90.23,2942.88,0.49,133.24,1.3799999999999955,0
90.98,44.22,84.31,42.77,980.4,341.54,2145.33,0.53,175.29000000000002,46.760000000000005,1
60.46,70.14,57.01,24.57,1113.61,311.28,1967.92,0.79,117.47,-9.68,1
94.62,54.95,105.59,11.0,762.5,223.72,2405.81,0.2,200.21,39.67,1
67.25,69.11,68.02,10.81,1486.79,142.6,1727.14,0.72,135.26999999999998,-1.8599999999999994,1
120.23,45.98,104.87,11.82,1403.9,163.44,2474.56,0.81,225.10000000000002,74.25,1
114.21,56.96,66.88,33.69,1279.81,172.6,2094.82,0.86,181.08999999999997,57.24999999999999,1
104.52,107.44,122.26,32.2,559.58,226.16,2083.5,0.89,226.78,-2.9200000000000017,0
87.73,89.44,106.71,20.31,1026.65,102.33,2944.56,0.88,194.44,-1.7099999999999937,0
59.99,93.64,102.29,22.58,467.03,264.86,1640.99,0.56,162.28,-33.65,0
91.61,108.08,122.58,21.77,877.98,118.68,2458.65,0.25,214.19,-16.47,0
72.4,67.11,78.14,21.92,342.09,107.42,1540.92,0.97,150.54000000000002,5.290000000000006,0
112.14,99.33,70.59,45.08,934.97,179.81,1498.13,0.94,182.73000000000002,12.810000000000002,0
90.89,81.84,82.64,41.55,1294.09,182.69,2492.85,0.6,173.53,9.049999999999997,0
123.59,45.93,114.89,41.67,373.98,150.16,2350.66,0.46,238.48000000000002,77.66,0
126.89,68.54,56.83,38.41,309.49,175.55,2258.24,0.44,183.72,58.349999999999994,0
109.04,42.76,126.48,19.36,1497.48,91.37,2746.58,0.99,235.52,66.28,1
91.81,47.88,55.37,44.44,798.0,172.69,1986.6,0.61,147.18,43.93,1
77.19,108.41,71.2,45.75,852.27,180.01,2500.27,0.62,148.39,-31.22,0
72.6,76.26,115.37,10.59,905.67,120.77,2059.63,0.78,187.97,-3.660000000000011,0
126.11,105.29,125.65,27.42,585.84,118.94,2314.82,0.48,251.76,20.819999999999993,0
97.22,43.59,56.67,42.75,254.39,232.21,2195.97,0.48,153.89,53.629999999999995,0
69.71,63.62,62.59,11.34,749.79,279.65,2030.9,0.55,132.3,6.089999999999996,0
65.9,82.7,74.41,40.07,681.11,137.01,2895.39,0.4,140.31,-16.799999999999997,0
114.54,94.38,97.49,10.17,1410.12,120.81,1988.75,0.4,212.03,20.16000000000001,1
67.89,98.62,124.72,30.49,871.86,278.72,1933.72,0.78,192.61,-30.730000000000004,0
52.03,89.61,103.66,38.33,591.71,119.63,2095.66,0.99,155.69,-37.58,0
69.96,63.8,123.81,22.59,781.72,198.57,2427.58,0.61,193.76999999999998,6.159999999999997,0
126.07,61.54,125.69,37.16,697.66,311.5,1650.48,0.4,251.76,64.53,1
56.15,59.26,111.76,14.89,1023.29,264.95,1472.39,0.52,167.91,-3.1099999999999994,0
110.88,68.86,72.76,20.67,1116.06,224.21,2990.91,0.83,183.64,42.019999999999996,1
72.52,91.97,75.07,36.72,319.11,312.06,2047.05,0.59,147.58999999999997,-19.450000000000003,0
128.95,87.32,69.11,15.27,552.26,334.92,2832.05,0.69,198.06,41.629999999999995,1
111.83,60.46,95.87,13.6,1001.6,315.55,2365.42,0.36,207.7,51.37,1
118.52,73.87,94.54,31.92,638.8,223.25,2874.9,0.9,213.06,44.64999999999999,1
55.26,53.8,82.3,17.7,911.77,120.52,2578.74,0.52,137.56,1.4600000000000009,0
67.94,76.21,56.7,46.6,648.98,104.25,2143.64,0.4,124.64,-8.269999999999996,0
52.17,45.24,75.1,49.85,362.05,200.87,2484.1,0.69,127.27,6.93,0
109.27,57.13,58.49,48.79,1076.93,176.45,2373.68,0.29,167.76,52.13999999999999,1
97.44,66.05,59.7,29.81,1131.09,166.16,1671.02,0.95,157.14,31.39,1
57.93,62.13,62.04,44.22,1170.16,243.12,1563.66,0.82,119.97,-4.200000000000003,0
116.57,56.82,118.78,26.74,653.94,205.96,1336.7,0.38,235.35,59.74999999999999,1
73.9,57.65,91.3,39.61,1205.6,120.5,2597.6,0.77,165.2,16.250000000000007,1
72.15,89.68,117.78,17.99,1065.07,213.02,2766.45,0.66,189.93,-17.53,0
98.5,78.1,74.5,41.95,507.34,224.79,2720.5,0.33,173.0,20.400000000000006,0
125.43,54.02,51.44,41.06,259.67,286.95,1923.72,0.76,176.87,71.41,0
93.6,63.44,100.18,30.26,1338.72,193.64,2990.76,0.44,193.78,30.159999999999997,1
116.79,52.68,57.48,14.12,1244.47,164.89,2867.12,0.91,174.27,64.11000000000001,1
103.42,75.32,57.75,17.47,1400.05,286.96,1778.78,0.84,161.17000000000002,28.10000000000001,1
120.9,62.95,104.45,14.26,1226.54,198.92,1874.97,0.98,225.35000000000002,57.95,1
89.8,100.69,57.59,42.12,131.76,140.31,2884.9,0.47,147.39,-10.89,0
74.42,67.16,50.54,38.95,231.91,343.21,2883.62,0.68,124.96000000000001,7.260000000000005,0
100.61,87.75,112.41,25.52,256.24,198.66,2835.65,0.47,213.01999999999998,12.86,0
128.93,76.94,51.68,14.18,960.17,118.35,1561.57,0.26,180.61,51.99000000000001,1
89.43,50.26,67.84,23.15,1435.92,268.2,2711.34,0.25,157.27,39.17000000000001,1
66.51,47.02,95.31,21.57,471.48,146.33,2041.09,0.75,161.82,19.490000000000002,0
52.12,66.53,65.97,24.92,480.08,139.01,2134.77,0.37,118.09,-14.410000000000004,0
127.98,66.67,78.18,16.66,683.34,252.89,2470.2,0.98,206.16000000000003,61.31,1
93.26,48.83,106.28,47.68,1087.26,338.6,1595.54,0.51,199.54000000000002,44.43000000000001,1
128.33,108.93,79.06,31.36,761.79,342.02,1762.83,0.95,207.39000000000001,19.400000000000006,0
116.38,67.52,53.76,36.45,1157.95,114.08,2901.65,0.48,170.14,48.86,1
97.06,72.55,118.27,43.38,154.51,120.92,2919.79,0.34,215.32999999999998,24.510000000000005,0
71.62,60.28,103.88,16.97,1341.42,345.18,2761.26,0.24,175.5,11.340000000000003,1
71.78,78.25,88.01,14.34,1104.81,83.63,2593.66,0.37,159.79000000000002,-6.469999999999999,1
94.77,64.84,74.27,10.2,1190.58,96.14,1617.05,0.99,169.04,29.929999999999993,1
98.94,76.26,82.7,18.32,257.65,121.37,1592.09,0.92,181.64,22.679999999999993,0
72.7,63.83,70.1,47.8,1130.38,183.71,2726.59,0.59,142.8,8.870000000000005,0
99.2,54.3,59.64,28.15,1474.42,258.96,1994.31,0.3,158.84,44.900000000000006,1
108.16,103.54,97.35,45.11,704.31,306.67,2517.13,0.38,205.51,4.61999999999999,0
81.38,80.2,105.76,34.83,1114.71,216.62,2574.36,0.69,187.14,1.1799999999999926,0
52.6,48.43,119.02,41.49,337.69,259.96,1408.51,0.86,171.62,4.170000000000002,0
99.94,101.92,82.63,47.31,620.65,85.43,2587.48,0.41,182.57,-1.980000000000004,0
68.29,50.28,127.39,23.92,1424.18,88.35,2147.46,0.89,195.68,18.010000000000005,1
64.51,104.05,53.02,15.95,154.56,147.86,2867.17,0.89,117.53,-39.53999999999999,0
127.46,89.15,102.95,43.26,1465.14,199.39,2854.97,0.83,230.41,38.30999999999999,1
75.51,85.38,70.64,21.29,1261.33,171.31,2358.58,0.94,146.15,-9.86999999999999,1
84.57,106.75,85.16,28.85,816.95,308.87,2266.59,0.89,169.73,-22.180000000000007,0
113.57,108.53,106.81,19.24,1228.69,96.71,1784.83,0.73,220.38,5.039999999999992,0
125.5,59.02,88.46,24.94,1416.49,148.15,1305.38,0.44,213.95999999999998,66.47999999999999,1
81.61,94.44,84.94,15.34,536.76,191.01,1739.49,0.78,166.55,-12.829999999999998,0
77.65,80.55,118.35,25.88,696.07,256.61,2649.23,0.64,196.0,-2.8999999999999915,0
66.2,51.32,129.37,26.47,627.79,340.77,2034.41,0.85,195.57,14.880000000000003,0
102.68,68.14,67.52,30.77,955.05,266.71,2813.27,0.68,170.2,34.540000000000006,1
129.3,54.48,117.2,35.03,690.81,296.45,1564.77,1.0,246.5,74.82000000000002,1
106.54,48.89,69.99,29.67,110.15,336.52,1932.14,0.7,176.53,57.650000000000006,0
81.16,91.77,69.74,30.31,594.97,207.44,2336.15,0.74,150.89999999999998,-10.61,0
119.98,105.41,120.26,42.4,1398.69,283.34,1552.53,0.84,240.24,14.570000000000007,0
55.74,107.67,124.52,28.1,701.74,282.18,1893.48,0.61,180.26,-51.93,0
92.48,56.3,84.24,21.18,1261.16,152.54,1864.86,0.5,176.72,36.18000000000001,1
81.04,62.45,61.99,31.21,376.2,247.78,1846.44,0.65,143.03,18.590000000000003,0
87.22,100.01,118.88,24.31,776.13,234.82,2618.2,0.49,206.1,-12.790000000000006,0
64.76,87.09,59.06,27.69,1129.58,192.73,2333.77,0.28,123.82000000000001,-22.33,1
119.17,44.47,73.17,23.08,1170.16,221.59,1479.29,0.78,192.34,74.7,1
99.89,49.22,71.02,47.8,880.46,210.66,2121.9,0.22,170.91,50.67,1
107.82,85.07,117.7,44.18,707.22,206.57,2144.52,0.92,225.51999999999998,22.75,0
118.6,75.32,63.65,40.22,920.57,282.66,1810.9,0.64,182.25,43.28,1
60.36,90.03,95.75,40.17,388.42,139.37,2732.7,0.85,156.11,-29.67,0
76.99,50.1,76.95,47.9,1205.13,237.58,1767.48,0.38,153.94,26.889999999999993,1
64.81,80.04,53.1,24.95,1464.04,76.21,1957.15,0.81,117.91,-15.230000000000004,1
64.92,47.38,128.93,16.89,1154.5,128.89,2267.42,0.37,193.85000000000002,17.54,1
55.96,57.56,58.55,11.22,1308.82,113.69,2404.55,0.45,114.50999999999999,-1.6000000000000014,1
117.19,105.22,92.29,22.39,227.26,299.29,2566.76,0.55,209.48000000000002,11.969999999999999,0
107.06,84.83,89.81,19.32,251.99,270.91,2309.77,0.76,196.87,22.230000000000004,0
64.74,82.06,127.9,11.22,361.67,192.42,2148.84,0.89,192.64,-17.320000000000007,0
74.94,69.59,58.46,25.89,654.43,114.41,2743.74,0.51,133.4,5.349999999999994,0
64.11,66.92,123.48,49.82,684.53,110.11,2796.13,1.0,187.59,-2.8100000000000023,0
81.69,41.76,83.67,10.4,843.68,340.73,2952.14,0.95,165.36,39.93,1
115.44,87.1,90.78,26.63,477.1,251.1,2467.32,0.47,206.22,28.340000000000003,0
78.65,50.84,56.89,14.29,241.24,259.45,2452.9,0.88,135.54000000000002,27.810000000000002,0
66.79,82.9,122.67,12.23,1327.59,118.44,1536.23,0.69,189.46,-16.11,1
59.65,109.48,96.94,45.8,238.41,189.9,1867.51,0.99,156.59,-49.830000000000005,0
79.31,63.27,57.94,22.22,1463.94,287.61,2927.08,0.38,137.25,16.04,1
89.87,72.14,122.33,14.75,520.83,295.7,2220.5,0.82,212.2,17.730000000000004,0
85.13,62.6,97.69,16.42,606.23,265.91,1614.87,0.75,182.82,22.529999999999994,1
86.19,107.97,55.31,38.37,800.13,128.27,1948.62,0.99,141.5,-21.78,0
63.36,82.42,99.49,26.67,1456.4,314.53,2822.0,0.93,162.85,-19.060000000000002,1
61.38,64.15,94.32,37.15,750.35,161.4,2216.81,0.67,155.7,-2.770000000000003,0
50.87,109.83,75.17,31.39,404.16,153.28,2730.06,0.79,126.03999999999999,-58.96,0
56.35,82.22,81.7,22.4,541.39,229.9,1727.99,0.35,138.05,-25.869999999999997,0
51.44,62.84,51.27,36.45,488.02,246.07,1709.21,0.67,102.71000000000001,-11.400000000000006,0
88.88,88.65,86.27,24.87,1299.22,127.58,2982.48,0.98,175.14999999999998,0.22999999999998977,0
128.72,72.63,125.79,17.75,253.2,97.99,1597.41,0.62,254.51,56.09,0
86.92,78.89,120.34,46.68,597.19,95.23,1768.09,0.41,207.26,8.030000000000001,0
70.75,80.11,118.12,16.74,1200.83,131.21,2172.76,0.47,188.87,-9.36,0
51.94,73.26,128.61,25.63,385.97,156.07,1847.25,0.63,180.55,-21.320000000000007,0
59.4,59.27,71.22,37.35,341.11,121.63,1517.86,0.78,130.62,0.12999999999999545,0
101.97,63.89,123.86,16.46,598.53,238.71,2658.24,0.83,225.82999999999998,38.08,1
64.82,106.88,118.37,24.9,480.04,336.34,1330.79,0.43,183.19,-42.06,0
81.05,57.05,98.78,31.33,441.79,278.1,2822.11,0.87,179.82999999999998,24.0,0
124.45,98.72,105.42,19.81,498.87,322.73,1512.3,0.91,229.87,25.730000000000004,0
119.77,86.11,72.85,32.93,1433.39,132.88,2287.23,0.63,192.62,33.66,1
92.31,88.24,92.18,28.41,670.27,219.55,1307.44,0.39,184.49,4.070000000000007,0
72.74,86.36,91.64,18.6,655.15,305.56,2941.75,0.37,164.38,-13.620000000000005,0
116.51,100.51,97.27,24.05,1154.53,289.56,1696.97,0.59,213.78,16.0,1
102.88,63.16,68.19,32.62,803.54,217.22,2293.13,0.43,171.07,39.72,1
109.64,51.95,64.27,19.0,737.07,141.01,2620.7,0.38,173.91,57.69,1
61.11,106.6,86.32,30.41,1334.05,255.62,1567.9,0.68,147.43,-45.489999999999995,0
111.38,97.29,114.21,27.9,484.4,172.35,2445.21,0.43,225.58999999999997,14.08999999999999,0
89.41,65.3,109.17,15.78,1159.23,131.76,1493.36,0.35,198.57999999999998,24.11,1
99.45,51.39,95.63,26.38,1180.17,155.2,2008.03,0.65,195.07999999999998,48.06,1
96.45,105.36,62.75,39.19,369.28,333.89,2911.27,0.51,159.2,-8.909999999999997,0
119.15,43.98,99.05,40.92,431.7,104.92,2193.51,0.91,218.2,75.17000000000002,1
93.3,81.06,121.02,49.92,1269.51,168.41,1740.95,0.79,214.32,12.239999999999995,0
82.79,54.28,75.19,30.95,908.36,285.7,1629.96,0.97,157.98000000000002,28.510000000000005,1
80.56,53.95,95.34,27.19,269.83,299.8,2669.49,0.93,175.9,26.61,0
103.52,86.08,81.81,23.85,1286.09,98.25,2941.9,0.49,185.32999999999998,17.439999999999998,1
91.61,64.26,90.49,32.85,1476.54,197.49,1535.53,0.8,182.1,27.349999999999994,1
122.63,47.01,70.66,24.55,1232.99,334.44,2813.71,0.51,193.29,75.62,1
127.43,105.44,91.28,33.09,455.95,78.35,1838.05,0.72,218.71,21.99000000000001,0
87.9,64.78,109.47,18.35,275.53,239.72,2158.55,0.46,197.37,23.120000000000005,0
57.14,70.66,72.16,40.42,565.87,252.37,2882.65,0.76,129.3,-13.519999999999996,0
121.4,83.96,103.72,23.28,638.07,337.04,1418.06,0.83,225.12,37.44000000000001,1
54.37,83.61,100.14,40.25,1232.5,331.07,2890.46,0.31,154.51,-29.240000000000002,0
118.0,70.54,114.11,49.53,412.9,216.16,2564.94,0.31,232.11,47.459999999999994,0
52.06,75.39,83.15,48.71,1425.61,262.88,2399.0,0.26,135.21,-23.33,0
53.33,81.96,81.23,34.04,1270.92,142.4,2789.89,0.72,134.56,-28.629999999999995,0
117.35,105.0,57.17,48.65,1396.66,89.02,1789.32,0.6,174.51999999999998,12.349999999999994,1
56.28,57.38,63.71,13.1,885.79,232.34,2377.51,0.24,119.99000000000001,-1.1000000000000014,1
88.44,82.13,84.41,46.89,1097.06,292.21,1974.13,0.95,172.85,6.310000000000002,0
72.15,93.66,109.38,21.69,1243.78,275.9,2408.51,0.78,181.53,-21.50999999999999,0
90.69,70.38,122.47,38.65,1216.14,229.14,1370.93,0.67,213.16,20.310000000000002,1
116.14,46.2,97.02,35.1,1356.22,348.87,1994.26,0.6,213.16,69.94,1
64.96,41.34,55.82,43.42,698.08,323.52,1906.87,0.44,120.78,23.61999999999999,1
60.81,75.54,105.16,29.12,508.41,207.43,2468.05,0.94,165.97,-14.730000000000004,0
85.71,96.7,96.04,19.11,526.41,340.56,1824.2,0.67,181.75,-10.990000000000009,0
91.33,41.53,65.15,39.23,191.19,317.87,2849.63,0.88,156.48000000000002,49.8,0
58.63,70.35,119.95,25.13,1023.16,82.34,1327.51,0.71,178.58,-11.719999999999992,0
97.3,65.14,68.85,33.84,1209.15,271.06,1745.04,0.28,166.14999999999998,32.16,1
115.4,75.99,68.48,43.8,904.21,331.84,2695.1,0.46,183.88,39.41000000000001,1
97.44,82.06,91.37,13.77,914.51,301.99,1911.84,0.94,188.81,15.379999999999995,1
56.83,96.27,74.92,13.94,636.08,182.84,2567.47,0.53,131.75,-39.44,0
110.5,108.24,68.24,47.68,1040.74,156.28,2311.7,0.54,178.74,2.260000000000005,0
109.91,55.81,112.66,36.88,121.58,155.97,1811.18,0.34,222.57,54.099999999999994,0
79.05,75.74,75.65,17.82,110.98,345.37,2590.58,0.21,154.7,3.3100000000000023,0
85.32,79.44,125.81,21.42,742.28,243.14,2317.46,0.44,211.13,5.8799999999999955,0
79.51,58.43,63.73,23.21,436.45,164.08,2545.57,0.35,143.24,21.080000000000005,0
71.25,50.03,105.41,13.77,1442.32,156.7,2246.23,0.97,176.66,21.22,1
56.1,84.32,70.38,10.33,1303.19,269.8,1546.35,0.36,126.47999999999999,-28.21999999999999,1
50.97,41.34,102.64,28.6,1087.7,90.05,2179.69,0.22,153.61,9.629999999999995,1
126.45,76.78,59.8,19.98,160.76,261.88,1355.65,0.21,186.25,49.67,0
50.01,42.79,86.12,25.1,1175.11,80.15,1968.0,0.32,136.13,7.219999999999999,1
75.95,47.63,81.77,23.93,286.98,88.09,1930.42,0.2,157.72,28.32,0
62.64,79.96,81.11,40.66,506.58,249.0,1824.26,0.8,143.75,-17.319999999999993,0
67.67,50.07,67.14,31.28,805.65,226.67,2176.22,0.86,134.81,17.6,1
82.95,83.59,115.9,19.06,870.6,310.08,2678.88,0.24,198.85000000000002,-0.6400000000000006,0
81.14,80.83,101.37,32.0,379.25,147.96,1625.29,0.7,182.51,0.3100000000000023,0
114.4,64.62,59.75,17.68,356.85,199.65,1720.25,0.91,174.15,49.78,1
105.85,60.06,66.09,30.67,1229.4,339.17,2458.0,0.45,171.94,45.78999999999999,1
67.43,71.04,69.32,33.24,957.74,209.66,2279.89,0.84,136.75,-3.6099999999999994,0
100.47,105.85,91.85,32.61,124.34,171.11,2098.4,1.0,192.32,-5.3799999999999955,0
50.13,50.82,122.25,14.59,620.22,149.15,2590.5,0.73,172.38,-0.6899999999999977,0
95.76,40.74,70.72,17.91,1009.71,225.53,1798.6,0.42,166.48000000000002,55.02,1
100.52,76.64,117.97,44.71,621.27,178.03,2487.65,0.8,218.49,23.879999999999995,0
83.9,102.82,121.53,38.2,700.67,324.82,2816.35,0.8,205.43,-18.919999999999987,0
117.11,72.06,54.17,43.13,929.48,89.69,2931.49,0.38,171.28,45.05,1
100.58,87.87,127.44,42.44,479.01,320.26,1724.41,0.59,228.01999999999998,12.709999999999994,0
